,profit
4871,7162
4872,15485
4873,16927
4874,4072
4875,11912
4876,10394
4877,10022
4878,7800
4879,8274
4880,5386
4881,3618
4882,9140
4883,2946
4884,5938
4885,15843
4886,8166
4887,18552
4888,4474
4889,4763
4890,16063
4891,7550
4892,5756
4893,7042
4894,14907
4895,6099
4896,6926
4897,7729
4898,14603
4899,6393
4900,19147
4901,19420
4902,7764
4903,8499
4904,17833
4905,16411
4906,7907
4907,11738
4908,12920
4909,8209
4910,18566
4911,12039
4912,19139
4913,2405
4914,1631
4915,1384
4916,9624
4917,14756
4918,18589
4919,11745
4920,6591
4921,980
4922,3524
4923,16765
4924,10552
4925,10531
4926,8898
4927,16722
4928,15302
4929,13619
4930,8722
4931,3164
4932,5616
4933,14354
4934,13105
4935,3903
4936,1511
4937,7420
4938,18089
4939,10611
4940,1020
4941,2986
4942,18217
4943,12134
4944,1671
4945,16664
4946,15719
4947,7933
4948,11442
4949,18203
4950,9836
4951,12733
4952,6446
4953,9613
4954,15050
4955,14751
4956,8823
4957,10824
4958,15498
4959,2889
4960,4323
4961,6262
4962,8169
4963,16576
4964,13307
4965,18973
4966,13985
4967,13254
4968,6528
4969,16794
4970,12012
4971,8418
4972,1364
4973,5294
4974,17370
4975,14476
4976,12401
4977,6700
4978,3139
4979,18639
4980,11453
4981,10600
4982,3778
4983,16175
4984,7377
4985,12386
4986,3580
4987,11782
4988,5669
4989,19965
4990,2589
4991,2821
4992,12996
4993,18014
4994,4921
4995,16903
4996,8805
4997,12829
4998,11078
4999,18362
5000,19399
5001,17413
5002,5881
5003,15232
5004,1408
5005,11106
5006,1596
5007,1457
5008,19051
5009,12265
5010,12861
5011,6812
5012,11277
5013,13607
5014,17924
5015,11462
5016,3229
5017,14578
5018,9994
5019,12498
5020,11382
5021,14712
5022,3265
5023,4111
5024,1962
5025,4860
5026,3229
5027,16635
5028,6584
5029,10072
5030,2280
5031,15272
5032,3543
5033,13108
5034,15188
5035,17107
5036,3676
5037,1195
5038,5111
5039,489
5040,19218
5041,7653
5042,9842
5043,10012
5044,1166
5045,1645
5046,816
5047,11402
5048,19996
5049,9828
5050,4158
5051,19309
5052,3966
5053,11736
5054,1388
5055,583
5056,5368
5057,10907
5058,16242
5059,13343
5060,5265
5061,19932
5062,17834
5063,8957
5064,15588
5065,564
5066,12479
5067,2181
5068,13185
5069,14069
5070,6338
5071,12982
5072,1131
5073,5889
5074,4835
5075,14325
5076,9086
5077,11008
5078,13324
5079,19242
5080,11578
5081,9902
5082,10304
5083,231
5084,12239
5085,9020
5086,14409
5087,4345
5088,10189
5089,1862
5090,2264
5091,6975
5092,4732
5093,4330
5094,3307
5095,9521
5096,5880
5097,574
5098,4582
5099,8019
5100,9553
5101,4242
5102,12239
5103,19139
5104,10642
5105,5225
5106,8869
5107,8492
5108,18362
5109,3104
5110,7785
5111,7814
5112,18896
5113,15549
5114,10218
5115,3726
5116,3564
5117,10559
5118,1084
5119,15098
5120,8983
5121,2933
5122,652
5123,8503
5124,11975
5125,3344
5126,88
5127,8605
5128,13626
5129,11391
5130,11748
5131,5294
5132,7517
5133,13736
5134,13253
5135,16697
5136,11271
5137,10775
5138,11160
5139,4514
5140,15534
5141,15757
5142,3509
5143,14318
5144,1714
5145,4037
5146,15998
5147,4741
5148,12856
5149,2491
5150,15878
5151,12666
5152,15253
5153,3775
5154,3435
5155,11668
5156,10684
5157,12549
5158,5617
5159,1295
5160,18527
5161,10214
5162,1757
5163,3096
5164,5302
5165,9732
5166,17172
5167,10281
5168,6063
5169,4862
5170,8160
5171,4463
5172,18765
5173,6880
5174,18377
5175,9528
5176,8530
5177,13499
5178,16239
5179,10901
5180,13795
5181,19874
5182,5397
5183,18716
5184,12742
5185,8550
5186,12389
5187,18039
5188,7184
5189,4589
5190,16468
5191,15735
5192,8488
5193,15082
5194,16676
5195,18110
5196,18346
5197,14169
5198,1951
5199,18679
5200,15223
5201,2150
5202,7555
5203,16358
5204,1938
5205,19108
5206,18355
5207,15735
5208,15750
5209,18894
5210,6376
5211,19297
5212,11471
5213,5730
5214,10302
5215,14649
5216,15042
5217,13783
5218,14
5219,15663
5220,5668
5221,13705
5222,7897
5223,8388
5224,13557
5225,326
5226,15369
5227,19430
5228,11157
5229,7438
5230,4068
5231,16565
5232,14626
5233,18921
5234,4044
5235,15342
5236,6306
5237,7918
5238,5115
5239,17896
5240,3904
5241,7667
5242,3166
5243,1789
5244,1098
5245,18551
5246,8306
5247,5406
5248,7347
5249,29
5250,7108
5251,14967
5252,19638
5253,14067
5254,16546
5255,4438
5256,1873
5257,7148
5258,8587
5259,16183
5260,16591
5261,4528
5262,17447
5263,13957
5264,11789
5265,17591
5266,9476
5267,9714
5268,8838
5269,16642
5270,8960
5271,18215
5272,3432
5273,13342
5274,4490
5275,16326
5276,14425
5277,3613
5278,14238
5279,7096
5280,4544
5281,10867
5282,6114
5283,16704
5284,12941
5285,13198
5286,7067
5287,13453
5288,1284
5289,8898
5290,11346
5291,5064
5292,14283
5293,7291
5294,11405
5295,18106
5296,10111
5297,10473
5298,3995
5299,6709
5300,2672
5301,12224
5302,318
5303,3881
5304,2001
5305,18966
5306,13181
5307,6902
5308,484
5309,5650
5310,8211
5311,14248
5312,6815
5313,18340
5314,12347
5315,11274
5316,15013
5317,9839
5318,8269
5319,18163
5320,18236
5321,11877
5322,1042
5323,3473
5324,3736
5325,19141
5326,7252
5327,18851
5328,789
5329,18597
5330,693
5331,5996
5332,18981
5333,12819
5334,4935
5335,14566
5336,4033
5337,2896
5338,7758
5339,4474
5340,9588
5341,8304
5342,6529
5343,11912
5344,7971
5345,13736
5346,7921
5347,7954
5348,7119
5349,18970
5350,15696
5351,5056
5352,10102
5353,14305
5354,7886
5355,17292
5356,6999
5357,6789
5358,8222
5359,14285
5360,4083
5361,6207
5362,19558
5363,15852
5364,8767
5365,17519
5366,7349
5367,5035
5368,11754
5369,2719
5370,2127
5371,13190
5372,11233
5373,5499
5374,5818
5375,572
5376,9006
5377,18762
5378,17302
5379,10094
5380,9516
5381,14179
5382,11438
5383,18494
5384,15410
5385,3707
5386,9337
5387,6083
5388,16619
5389,19772
5390,9460
5391,15663
5392,8967
5393,6257
5394,6341
5395,15429
5396,11168
5397,14606
5398,6840
5399,14805
5400,10106
5401,11552
5402,16556
5403,19756
5404,19610
5405,206
5406,16265
5407,17706
5408,8914
5409,17311
5410,5756
5411,8109
5412,9113
5413,4401
5414,18612
5415,3830
5416,5275
5417,18597
5418,5078
5419,8948
5420,18580
5421,19262
5422,6931
5423,1596
5424,17549
5425,6786
5426,19689
5427,17004
5428,10774
5429,13007
5430,2806
5431,18747
5432,1266
5433,18409
5434,3695
5435,7432
5436,13743
5437,1166
5438,3521
5439,10377
5440,4093
5441,11581
5442,8734
5443,13156
5444,6946
5445,2194
5446,19546
5447,15351
5448,17467
5449,10402
5450,6529
5451,16470
5452,14507
5453,12274
5454,17338
5455,9485
5456,1330
5457,7203
5458,4965
5459,9025
5460,5091
5461,8283
5462,573
5463,822
5464,17543
5465,2009
5466,11306
5467,13562
5468,18395
5469,14051
5470,1295
5471,10295
5472,18600
5473,687
5474,9561
5475,6938
5476,17630
5477,3273
5478,10342
5479,1473
5480,8348
5481,938
5482,8896
5483,6819
5484,7276
5485,6692
5486,16798
5487,8977
5488,2052
5489,3658
5490,9677
5491,13491
5492,19335
5493,1418
5494,16379
5495,19678
5496,2724
5497,16360
5498,19343
5499,2554
5500,4875
5501,18790
5502,9968
5503,7848
5504,11508
5505,16336
5506,350
5507,4511
5508,7046
5509,17149
5510,4665
5511,6341
5512,4446
5513,19366
5514,10515
5515,2116
5516,14550
5517,16222
5518,6267
5519,18100
5520,9551
5521,8517
5522,14107
5523,4072
5524,1207
5525,1918
5526,8489
5527,10889
5528,5684
5529,11892
5530,4085
5531,16604
5532,4698
5533,6338
5534,995
5535,991
5536,6177
5537,19780
5538,10232
5539,17966
5540,866
5541,13357
5542,8947
5543,13628
5544,14129
5545,6753
5546,3045
5547,19523
5548,1769
5549,4055
5550,14634
5551,14848
5552,4319
5553,2683
5554,11351
5555,344
5556,12340
5557,60
5558,2988
5559,10435
5560,3876
5561,4129
5562,6646
5563,2370
5564,19498
5565,11062
5566,11193
5567,12258
5568,10208
5569,9990
5570,7248
5571,8
5572,16921
5573,10773
5574,1486
5575,10195
5576,18698
5577,1759
5578,15757
5579,16589
5580,5163
5581,14166
5582,14081
5583,14712
5584,528
5585,19344
5586,18941
5587,17367
5588,19220
5589,12841
5590,3443
5591,7134
5592,4962
5593,1016
5594,8878
5595,18059
5596,6525
5597,17069
5598,9291
5599,17359
5600,5531
5601,17674
5602,286
5603,17549
5604,12015
5605,4791
5606,9861
5607,18921
5608,11638
5609,446
5610,9419
5611,18428
5612,19872
5613,19145
5614,8441
5615,2558
5616,12123
5617,12374
5618,12611
5619,7554
5620,1601
5621,17893
5622,17243
5623,13136
5624,19732
5625,10621
5626,19647
5627,19220
5628,15231
5629,1504
5630,11065
5631,11613
5632,14724
5633,2653
5634,8136
5635,944
5636,636
5637,5853
5638,10274
5639,7378
5640,4036
5641,9017
5642,14207
5643,18522
5644,11353
5645,1595
5646,9382
5647,7071
5648,14195
5649,15168
5650,15352
5651,18201
5652,8053
5653,8000
5654,18414
5655,11008
5656,4921
5657,10323
5658,10319
5659,12558
5660,16420
5661,7757
5662,8232
5663,5083
5664,7778
5665,1461
5666,8487
5667,8348
5668,3503
5669,1707
5670,1114
5671,7255
5672,14447
5673,17941
5674,12995
5675,6673
5676,8813
5677,14559
5678,16031
5679,18020
5680,888
5681,729
5682,4445
5683,5131
5684,1606
5685,7132
5686,2320
5687,11442
5688,2748
5689,13118
5690,10475
5691,5981
5692,7742
5693,6187
5694,18634
5695,10238
5696,13413
5697,11535
5698,17282
5699,651
5700,17191
5701,7650
5702,9738
5703,3010
5704,11722
5705,19317
5706,15310
5707,5942
5708,17742
5709,11590
5710,10712
5711,6868
5712,8182
5713,15671
5714,18328
5715,5918
5716,19837
5717,14208
5718,12227
5719,19204
5720,12159
5721,8485
5722,16045
5723,3
5724,11065
5725,7673
5726,3871
5727,7491
5728,14838
5729,5317
5730,9995
5731,12364
5732,18331
5733,16699
5734,4102
5735,15753
5736,7679
5737,8952
5738,17321
5739,11213
5740,6907
5741,7172
5742,11260
5743,13460
5744,18018
5745,12999
5746,16815
5747,1543
5748,15284
5749,4020
5750,18606
5751,8444
5752,4590
5753,1429
5754,9895
5755,11330
5756,5855
5757,9666
5758,6754
5759,10314
5760,9271
5761,14581
5762,670
5763,6041
5764,7549
5765,2586
5766,13694
5767,11156
5768,1566
5769,3666
5770,16036
5771,16968
5772,7096
5773,4791
5774,3264
5775,3240
5776,15252
5777,933
5778,13833
5779,16977
5780,15286
5781,14709
5782,16873
5783,15471
5784,12516
5785,17128
5786,8668
5787,3711
5788,19223
5789,5154
5790,3115
5791,10971
5792,16386
5793,12315
5794,15492
5795,7020
5796,1855
5797,17948
5798,3522
5799,19941
5800,11121
5801,18570
5802,9912
5803,9222
5804,8996
5805,646
5806,6617
5807,3701
5808,10641
5809,18734
5810,7399
5811,2142
5812,16641
5813,1479
5814,5411
5815,19736
5816,19718
5817,8539
5818,7618
5819,7740
5820,1901
5821,19591
5822,12631
5823,13368
5824,14343
5825,5305
5826,6476
5827,18338
5828,5321
5829,12438
5830,8389
5831,19255
5832,18643
5833,15920
5834,3300
5835,2844
5836,403
5837,8103
5838,2436
5839,2324
5840,3384
5841,16262
5842,9031
5843,8322
5844,18479
5845,5325
5846,15317
5847,8512
5848,1764
5849,7448
5850,12128
5851,12315
5852,4809
5853,1554
5854,16533
5855,14790
5856,4782
5857,1807
5858,13830
5859,1765
5860,16308
5861,6139
5862,11301
5863,16819
5864,12870
5865,9872
5866,17626
5867,18499
5868,18241
5869,8896
5870,6350
5871,4901
5872,1220
5873,3530
5874,17776
5875,12943
5876,10673
5877,477
5878,12277
5879,17820
5880,2892
5881,8325
5882,13297
5883,4085
5884,19677
5885,19643
5886,16697
5887,1322
5888,7480
5889,14456
5890,13359
5891,3311
5892,2571
5893,5892
5894,9806
5895,14999
5896,17145
5897,4544
5898,19086
5899,11738
5900,19830
5901,19014
5902,12654
5903,1538
5904,4896
5905,4228
5906,6254
5907,12177
5908,16667
5909,5348
5910,4999
5911,16219
5912,14967
5913,17012
5914,14705
5915,8724
5916,5820
5917,15573
5918,3682
5919,11075
5920,14881
5921,15617
5922,8195
5923,19579
5924,10578
5925,1619
5926,19476
5927,6821
5928,3313
5929,11440
5930,4310
5931,19026
5932,16059
5933,4560
5934,11806
5935,13391
5936,19370
5937,10608
5938,12899
5939,18320
5940,5119
5941,4720
5942,2300
5943,9070
5944,6184
5945,13794
5946,15178
5947,8016
5948,6409
5949,8168
5950,10517
5951,11897
5952,4824
5953,8987
5954,15586
5955,11221
5956,17330
5957,16312
5958,10434
5959,11286
5960,14253
5961,19746
5962,9012
5963,19375
5964,13816
5965,19083
5966,11677
5967,19
5968,1546
5969,17025
5970,15106
5971,16736
5972,9395
5973,16287
5974,10192
5975,6591
5976,3110
5977,11267
5978,2358
5979,8548
5980,14243
5981,19590
5982,17856
5983,86
5984,1924
5985,1635
5986,17519
5987,9064
5988,12754
5989,9937
5990,3138
5991,18105
5992,17675
5993,19769
5994,7644
5995,5660
5996,18853
5997,2277
5998,17672
5999,18499
6000,489
6001,14098
6002,11395
6003,7454
6004,1888
6005,9755
6006,13373
6007,18469
6008,15707
6009,8548
6010,15740
6011,9339
6012,16010
6013,12670
6014,16092
6015,12770
6016,4239
6017,6111
6018,17247
6019,10613
6020,16861
6021,16979
6022,18604
6023,12737
6024,14958
6025,11700
6026,7318
6027,23
6028,699
6029,7721
6030,1536
6031,18534
6032,2923
6033,1469
6034,1732
6035,3429
6036,17676
6037,3425
6038,17701
6039,7466
6040,11756
6041,9517
6042,13091
6043,15850
6044,17775
6045,14242
6046,7926
6047,11827
6048,15462
6049,13992
6050,15549
6051,8258
6052,11034
6053,7411
6054,18977
6055,6736
6056,10442
6057,10286
6058,9308
6059,7305
6060,14900
6061,19333
6062,5423
6063,19409
6064,12855
6065,17518
6066,9177
6067,12801
6068,7639
6069,1521
6070,6897
6071,17022
6072,10727
6073,18286
6074,570
6075,11738
6076,7878
6077,5093
6078,18841
6079,881
6080,7005
6081,4913
6082,10844
6083,5529
6084,11651
6085,12349
6086,10074
6087,4409
6088,15106
6089,17438
6090,17884
6091,9088
6092,12351
6093,5961
6094,7091
6095,11510
6096,5007
6097,12073
6098,10161
6099,10286
6100,14946
6101,17849
6102,7782
6103,402
6104,16025
6105,530
6106,17676
6107,12179
6108,3081
6109,6037
6110,132
6111,17406
6112,4349
6113,8617
6114,11213
6115,15175
6116,8723
6117,4912
6118,15063
6119,3815
6120,14536
6121,19912
6122,16054
6123,18352
6124,437
6125,6151
6126,10402
6127,3487
6128,2123
6129,5676
6130,10501
6131,2751
6132,5026
6133,5442
6134,10481
6135,7351
6136,1706
6137,13864
6138,2563
6139,11368
6140,17658
6141,269
6142,3569
6143,17161
6144,15469
6145,11664
6146,14741
6147,4410
6148,18342
6149,14964
6150,1785
6151,12412
6152,1752
6153,19446
6154,14362
6155,6841
6156,8975
6157,13473
6158,19298
6159,3707
6160,14413
6161,14104
6162,11533
6163,16009
6164,19265
6165,1585
6166,18394
6167,6090
6168,5870
6169,5277
6170,6004
6171,12832
6172,6498
6173,3546
6174,9482
6175,5405
6176,11825
6177,3107
6178,1590
6179,15638
6180,19319
6181,2538
6182,5755
6183,16447
6184,12755
6185,3487
6186,10294
6187,19889
6188,19989
6189,9994
6190,10688
6191,790
6192,19100
6193,5401
6194,9323
6195,8990
6196,1815
6197,1551
6198,3140
6199,8333
6200,11845
6201,13019
6202,9462
6203,6762
6204,2921
6205,5884
6206,13623
6207,15563
6208,763
6209,7733
6210,4053
6211,18953
6212,19708
6213,14356
6214,16461
6215,19148
6216,6770
6217,6694
6218,4326
6219,904
6220,16312
6221,16182
6222,6696
6223,7887
6224,989
6225,6192
6226,9916
6227,7197
6228,17381
6229,18613
6230,8361
6231,15042
6232,18690
6233,12662
6234,19317
6235,4329
6236,3018
6237,16984
6238,263
6239,10004
6240,6193
6241,16507
6242,1678
6243,14956
6244,9379
6245,1532
6246,17414
6247,18768
6248,5635
6249,10045
6250,10607
6251,16240
6252,17949
6253,6057
6254,9531
6255,11779
6256,191
6257,5643
6258,4461
6259,12728
6260,5658
6261,7435
6262,15264
6263,17214
6264,2286
6265,11029
6266,19208
6267,5243
6268,19032
6269,15838
6270,6235
6271,9191
6272,17641
6273,18716
6274,15145
6275,17135
6276,7879
6277,16019
6278,562
6279,5147
6280,3301
6281,9444
6282,10414
6283,8590
6284,4572
6285,5101
6286,19342
6287,17170
6288,12305
6289,7140
6290,12097
6291,13930
6292,13830
6293,7977
6294,6914
6295,11902
6296,13182
6297,3178
6298,5219
6299,7808
6300,19809
6301,19960
6302,9029
6303,18537
6304,13655
6305,9909
6306,8748
6307,3028
6308,9343
6309,15948
6310,9102
6311,14637
6312,18335
6313,1968
6314,11908
6315,2557
6316,209
6317,9980
6318,17002
6319,13556
6320,1204
6321,1586
6322,4541
6323,153
6324,15010
6325,11976
6326,14637
6327,2338
6328,6721
6329,9115
6330,3271
6331,11783
6332,8129
6333,15741
6334,965
6335,11527
6336,6809
6337,17943
6338,14732
6339,6305
6340,9930
6341,5512
6342,10779
6343,2373
6344,9883
6345,15170
6346,5855
6347,948
6348,18231
6349,14466
6350,303
6351,10450
6352,10204
6353,4127
6354,2177
6355,7152
6356,12338
6357,762
6358,5526
6359,2531
6360,5066
6361,10820
6362,17813
6363,11927
6364,4977
6365,14830
6366,10542
6367,14453
6368,2781
6369,16168
6370,18193
6371,14438
6372,11296
6373,14610
6374,19102
6375,9659
6376,9758
6377,10592
6378,9599
6379,12142
6380,19168
6381,2825
6382,12553
6383,15894
6384,18580
6385,9733
6386,9168
6387,9379
6388,927
6389,6790
6390,14325
6391,5142
6392,16772
6393,2001
6394,13284
6395,15341
6396,18815
6397,11542
6398,6824
6399,4296
6400,938
6401,392
6402,17058
6403,11138
6404,2548
6405,7522
6406,5462
6407,2969
6408,138
6409,12794
6410,10721
6411,12989
6412,11968
6413,9595
6414,755
6415,58
6416,10200
6417,9122
6418,6192
6419,11404
6420,9904
6421,9512
6422,11019
6423,7912
6424,14161
6425,9336
6426,2203
6427,4016
6428,6430
6429,9754
6430,8632
6431,7897
6432,8400
6433,13549
6434,13914
6435,19170
6436,4467
6437,8414
6438,11370
6439,6375
6440,474
6441,10410
6442,13384
6443,8820
6444,1066
6445,5360
6446,12448
6447,2943
6448,1726
6449,2375
6450,6161
6451,14085
6452,10696
6453,13423
6454,8243
6455,19762
6456,4912
6457,9243
6458,1852
6459,3996
6460,18940
6461,11115
6462,1174
6463,332
6464,14207
6465,19938
6466,13997
6467,7948
6468,13382
6469,12560
6470,13800
6471,3202
6472,12689
6473,253
6474,14357
6475,16607
6476,2357
6477,17887
6478,5246
6479,6944
6480,5877
6481,12242
6482,3916
6483,8279
6484,12452
6485,1077
6486,2007
6487,6701
6488,12523
6489,9731
6490,6580
6491,4867
6492,786
6493,7952
6494,4099
6495,4721
6496,16802
6497,6829
6498,18701
6499,13290
6500,19728
6501,19134
6502,3210
6503,6911
6504,15409
6505,19943
6506,5177
6507,18354
6508,2403
6509,4923
6510,11711
6511,9296
6512,10881
6513,18322
6514,16337
6515,17829
6516,16603
6517,17379
6518,2084
6519,677
6520,12278
6521,12202
6522,7164
6523,8231
6524,9615
6525,227
6526,4694
6527,9052
6528,5808
6529,3483
6530,8270
6531,4944
6532,2675
6533,4136
6534,180
6535,1060
6536,17379
6537,3897
6538,3767
6539,12823
6540,16273
6541,15348
6542,2377
6543,6653
6544,10799
6545,10294
6546,2046
6547,1981
6548,2619
6549,7926
6550,10765
6551,5798
6552,9547
6553,12866
6554,19149
6555,9111
6556,17829
6557,9240
6558,16219
6559,15152
6560,8967
6561,18529
6562,7225
6563,15498
6564,9292
6565,14647
6566,7099
6567,18515
6568,18301
6569,12030
6570,4614
6571,13238
6572,16576
6573,5341
6574,11956
6575,10399
6576,3757
6577,13202
6578,7755
6579,10387
6580,2375
6581,2532
6582,15171
6583,1974
6584,5937
6585,7820
6586,315
6587,19281
6588,28
6589,457
6590,18297
6591,4448
6592,12659
6593,13765
6594,6887
6595,7948
6596,16641
6597,9332
6598,18463
6599,2014
6600,18774
6601,4088
6602,12469
6603,17629
6604,9374
6605,12866
6606,1596
6607,16900
6608,551
6609,2891
6610,12539
6611,18289
6612,12010
6613,15169
6614,18327
6615,4393
6616,14597
6617,12307
6618,18977
6619,1394
6620,4747
6621,10327
6622,10014
6623,12778
6624,1049
6625,8930
6626,15828
6627,18788
6628,7410
6629,14301
6630,7952
6631,9211
6632,11918
6633,9821
6634,11086
6635,14241
6636,14037
6637,11372
6638,5858
6639,8616
6640,17231
6641,10633
6642,7755
6643,14413
6644,10600
6645,11802
6646,808
6647,14030
6648,7480
6649,273
6650,1716
6651,14112
6652,11830
6653,1821
6654,16291
6655,3288
6656,9601
6657,17481
6658,7709
6659,386
6660,9923
6661,6032
6662,7498
6663,10743
6664,9809
6665,10882
6666,3693
6667,12635
6668,5856
6669,15879
6670,16297
6671,1202
6672,15241
6673,2295
6674,9031
6675,7462
6676,12017
6677,4728
6678,19180
6679,9344
6680,2146
6681,6656
6682,18393
6683,5248
6684,5810
6685,5720
6686,19656
6687,13661
6688,12467
6689,11680
6690,9855
6691,8542
6692,4674
6693,2464
6694,7409
6695,5883
6696,12060
6697,19168
6698,19340
6699,8330
6700,10051
6701,3037
6702,8383
6703,10986
6704,12390
6705,477
6706,1437
6707,77
6708,18136
6709,5113
6710,2383
6711,6331
6712,13472
6713,9169
6714,6313
6715,4188
6716,6979
6717,18650
6718,8103
6719,2633
6720,2910
6721,6207
6722,441
6723,9342
6724,8091
6725,511
6726,13095
6727,7629
6728,12214
6729,2843
6730,8478
6731,3786
6732,15830
6733,5208
6734,16065
6735,2084
6736,12844
6737,18746
6738,17910
6739,10862
6740,8259
6741,17269
6742,15144
6743,6112
6744,11927
6745,5055
6746,16791
6747,15190
6748,6107
6749,12617
6750,9734
6751,391
6752,10798
6753,19821
6754,4432
6755,4718
6756,18057
6757,9422
6758,17262
6759,10013
6760,1748
6761,9062
6762,12231
6763,3973
6764,7392
6765,14213
6766,16970
6767,3239
6768,3292
6769,19282
6770,7946
6771,19440
6772,3142
6773,8119
6774,6486
6775,7892
6776,3730
6777,12346
6778,2263
6779,5167
6780,15087
6781,16856
6782,19431
6783,3819
6784,171
6785,10968
6786,7781
6787,16211
6788,18399
6789,15868
6790,5996
6791,4534
6792,4102
6793,11128
6794,5299
6795,15031
6796,3231
6797,15493
6798,2782
6799,11987
6800,15236
6801,8061
6802,6264
6803,12144
6804,9588
6805,7946
6806,16841
6807,9048
6808,17069
6809,9821
6810,166
6811,15276
6812,17444
6813,6722
6814,534
6815,8335
6816,16180
6817,10971
6818,19814
6819,15405
6820,6837
6821,13715
6822,17173
6823,6025
6824,9245
6825,19313
6826,15795
6827,7624
6828,3293
6829,2954
6830,2567
6831,10595
6832,11454
6833,993
6834,5485
6835,3178
6836,103
6837,3030
6838,3975
6839,7895
6840,16434
6841,335
6842,9069
6843,16587
6844,6767
6845,15438
6846,10475
6847,2668
6848,12223
6849,497
6850,11318
6851,3039
6852,11234
6853,8742
6854,14006
6855,4056
6856,17001
6857,1124
6858,1527
6859,12505
6860,14510
6861,8694
6862,16456
6863,11495
6864,3802
6865,7692
6866,18189
6867,12546
6868,8071
6869,12020
6870,1553
6871,18787
6872,9048
6873,8488
6874,16391
6875,13810
6876,17898
6877,2200
6878,10732
6879,18070
6880,18404
6881,17675
6882,7685
6883,2913
6884,11134
6885,1050
6886,11869
6887,9444
6888,10900
6889,8490
6890,6104
6891,5462
6892,1988
6893,19300
6894,15763
6895,1617
6896,18634
6897,10197
6898,17098
6899,10613
6900,14689
6901,733
6902,12813
6903,18697
6904,16734
6905,17084
6906,11655
6907,16386
6908,11265
6909,9080
6910,670
6911,2695
6912,5847
6913,5942
6914,11691
6915,6615
6916,66
6917,13008
6918,2191
6919,19798
6920,7181
6921,883
6922,1136
6923,8585
6924,13997
6925,12302
6926,3775
6927,9621
6928,18737
6929,15747
6930,6644
6931,6804
6932,17669
6933,1514
6934,5954
6935,3155
6936,18393
6937,13366
6938,1430
6939,19568
6940,16395
6941,10512
6942,10241
6943,12299
6944,15696
6945,8239
6946,844
6947,9695
6948,17338
6949,14412
6950,12200
6951,12982
6952,14912
6953,13801
6954,3312
6955,17318
6956,10647
6957,16402
6958,273
6959,6284
6960,2869
6961,10868
6962,16951
6963,5563
6964,12052
6965,13721
6966,2035
6967,1281
6968,5119
6969,6679
6970,18792
6971,14668
6972,9266
6973,18550
6974,1416
6975,5138
6976,6197
6977,6979
6978,13219
6979,4755
6980,19327
6981,18398
6982,3404
6983,1414
6984,5500
6985,7860
6986,2317
6987,6896
6988,4920
6989,776
6990,9832
6991,2456
6992,17385
6993,5695
6994,18755
6995,9984
6996,19982
6997,12664
6998,9587
6999,18383
7000,971
7001,71
7002,6794
7003,473
7004,8842
7005,14785
7006,19676
7007,14244
7008,1431
7009,18909
7010,9680
7011,15887
7012,4583
7013,19270
7014,10655
7015,15207
7016,8253
7017,14492
7018,5037
7019,10812
7020,968
7021,951
7022,14538
7023,16620
7024,9784
7025,9696
7026,6753
7027,14949
7028,14671
7029,10590
7030,581
7031,7304
7032,10506
7033,8128
7034,17925
7035,17403
7036,17483
7037,18794
7038,15120
7039,7920
7040,7161
7041,16250
7042,15320
7043,18950
7044,14628
7045,2501
7046,1258
7047,1055
7048,1337
7049,16630
7050,14564
7051,14478
7052,13293
7053,10585
7054,14318
7055,19106
7056,17019
7057,8827
7058,2494
7059,5155
7060,8047
7061,17930
7062,7429
7063,11885
7064,8620
7065,2025
7066,17467
7067,10253
7068,15031
7069,13364
7070,1596
7071,838
7072,11399
7073,2871
7074,1685
7075,12867
7076,958
7077,11747
7078,5075
7079,1617
7080,12794
7081,3616
7082,8898
7083,6245
7084,4401
7085,11138
7086,6859
7087,17413
7088,17596
7089,11376
7090,12756
7091,6959
7092,1473
7093,3038
7094,1898
7095,9930
7096,108
7097,2789
7098,18045
7099,826
7100,2932
7101,19319
7102,14472
7103,10809
7104,10820
7105,5130
7106,17817
7107,6618
7108,6879
7109,18723
7110,1551
7111,13713
7112,3444
7113,7197
7114,3407
7115,6588
7116,2291
7117,1965
7118,17132
7119,3613
7120,15010
7121,5251
7122,11606
7123,12902
7124,9161
7125,16903
7126,10990
7127,8917
7128,15940
7129,4899
7130,13048
7131,17802
7132,6321
7133,6940
7134,13845
7135,10951
7136,18641
7137,9315
7138,12868
7139,736
7140,1895
7141,7875
7142,3429
7143,13630
7144,8083
7145,11138
7146,3908
7147,12534
7148,5771
7149,19369
7150,10068
7151,2897
7152,13549
7153,11919
7154,11793
7155,12911
7156,12193
7157,2021
7158,7583
7159,17572
7160,17476
7161,3134
7162,11634
7163,7788
7164,7164
7165,1053
7166,18981
7167,15048
7168,6629
7169,8727
7170,14858
7171,12257
7172,14167
7173,2116
7174,858
7175,11977
7176,8386
7177,9303
7178,1209
7179,10842
7180,1042
7181,19741
7182,14106
7183,5690
7184,4133
7185,12640
7186,12052
7187,6186
7188,554
7189,12191
7190,5233
7191,8571
7192,6611
7193,10588
7194,3623
7195,18317
7196,15036
7197,7364
7198,7156
7199,4190
7200,7426
7201,17878
7202,17567
7203,15178
7204,2302
7205,6446
7206,3668
7207,14401
7208,9888
7209,1017
7210,4303
7211,17556
7212,19279
7213,12659
7214,10038
7215,9740
7216,14277
7217,938
7218,7973
7219,18083
7220,9378
7221,15869
7222,9805
